what,kind,bundleId,bundleVersion,description,time
error,log,,,"Could not read settings.xml, assuming default values",1318954851444
error,log,,,"Could not read settings.xml, assuming default values",1318954851445
error,log,,,"Could not read settings.xml, assuming default values",1318954851446
error,log,,,"Could not read settings.xml, assuming default values",1318954851447
error,log,,,"Could not read settings.xml, assuming default values",1318954851448
error,log,,,"Could not read settings.xml, assuming default values",1318954851449
error,log,,,"Could not read settings.xml, assuming default values",1318954851450
error,log,,,"Could not read settings.xml, assuming default values",1318954851451
error,log,,,"Could not read settings.xml, assuming default values",1318954851452
error,log,,,"Could not read settings.xml, assuming default values",1318954851453
error,log,,,"Could not read settings.xml, assuming default values",1318954851455
error,log,,,"Could not read settings.xml, assuming default values",1318954851456
error,log,,,"Could not read settings.xml, assuming default values",1318954851457
error,log,,,"Could not read settings.xml, assuming default values",1318954851458
error,log,,,"Could not read settings.xml, assuming default values",1318954851459
error,log,,,"Could not read settings.xml, assuming default values",1318954851460
error,log,,,"Could not read settings.xml, assuming default values",1318954851461
error,log,,,"Could not read settings.xml, assuming default values",1318954851462
error,log,,,"Could not read settings.xml, assuming default values",1318954851463
error,log,,,"Could not read settings.xml, assuming default values",1318954851464
error,log,,,"Could not read settings.xml, assuming default values",1318954851465
error,log,,,"Could not read settings.xml, assuming default values",1318954851467
error,log,,,"Could not read settings.xml, assuming default values",1318954851471
error,log,,,"Could not read settings.xml, assuming default values",1318954851472
error,log,,,"Could not read settings.xml, assuming default values",1318954851473
error,log,,,"Could not read settings.xml, assuming default values",1318954851474
error,log,,,"Could not read settings.xml, assuming default values",1318954851475
error,log,,,"Could not read settings.xml, assuming default values",1318954851476
error,log,,,"Could not read settings.xml, assuming default values",1318954851478
error,log,,,"Could not read settings.xml, assuming default values",1318954851479
error,log,,,"Could not read settings.xml, assuming default values",1318954851480
error,log,,,"Could not read settings.xml, assuming default values",1318954851481
error,log,,,"Could not read settings.xml, assuming default values",1318954851482
error,log,,,"Could not read settings.xml, assuming default values",1318954851483
error,log,,,"Could not read settings.xml, assuming default values",1318954851484
error,log,,,"Could not read settings.xml, assuming default values",1318954851484
error,log,,,"Could not read settings.xml, assuming default values",1318954851485
error,log,,,"Could not read settings.xml, assuming default values",1318954851486
error,log,,,"Could not read settings.xml, assuming default values",1318954851487
error,log,,,"Could not read settings.xml, assuming default values",1318954851488
error,log,,,"Could not read settings.xml, assuming default values",1318954851490
error,log,,,"Could not read settings.xml, assuming default values",1318954851491
error,log,,,"Could not read settings.xml, assuming default values",1318954851491
error,log,,,"Could not read settings.xml, assuming default values",1318954851492
error,log,,,"Could not read settings.xml, assuming default values",1318954851493
error,log,,,"Could not read settings.xml, assuming default values",1318954851495
error,log,,,"Could not read settings.xml, assuming default values",1318954851496
error,log,,,"Could not read settings.xml, assuming default values",1318954851497
error,log,,,"Could not read settings.xml, assuming default values",1318954851498
error,log,,,"Could not read settings.xml, assuming default values",1318954851499
error,log,,,"Could not read settings.xml, assuming default values",1318954851500
error,log,,,"Could not read settings.xml, assuming default values",1318954851501
error,log,,,"Could not read settings.xml, assuming default values",1318954851502
error,log,,,"Could not read settings.xml, assuming default values",1318954851502
error,log,,,"Could not read settings.xml, assuming default values",1318954851503
error,log,,,"Could not read settings.xml, assuming default values",1318954851504
error,log,,,"Could not read settings.xml, assuming default values",1318954851506
error,log,,,"Could not read settings.xml, assuming default values",1318954851507
error,log,,,"Could not read settings.xml, assuming default values",1318954851507
error,log,,,"Could not read settings.xml, assuming default values",1318954851508
error,log,,,"Could not read settings.xml, assuming default values",1318954851509
error,log,,,"Could not read settings.xml, assuming default values",1318954851510
error,log,,,"Could not read settings.xml, assuming default values",1318954851511
error,log,,,"Could not read settings.xml, assuming default values",1318954851512
error,log,,,"Could not read settings.xml, assuming default values",1318954851513
error,log,,,"Could not read settings.xml, assuming default values",1318954851515
error,log,,,"Could not read settings.xml, assuming default values",1318954851516
error,log,,,"Could not read settings.xml, assuming default values",1318954851518
error,log,,,"Could not read settings.xml, assuming default values",1318954851519
error,log,,,"Could not read settings.xml, assuming default values",1318954851520
error,log,,,"Could not read settings.xml, assuming default values",1318954851521
error,log,,,"Could not read settings.xml, assuming default values",1318954851522
error,log,,,"Could not read settings.xml, assuming default values",1318954851523
error,log,,,"Could not read settings.xml, assuming default values",1318954851528
error,log,,,"Could not read settings.xml, assuming default values",1318954851529
error,log,,,"Could not read settings.xml, assuming default values",1318954851531
error,log,,,"Could not read settings.xml, assuming default values",1318954851532
error,log,,,"Could not read settings.xml, assuming default values",1318954851533
error,log,,,"Could not read settings.xml, assuming default values",1318954851534
error,log,,,"Could not read settings.xml, assuming default values",1318954851536
error,log,,,"Could not read settings.xml, assuming default values",1318954851537
error,log,,,"Could not read settings.xml, assuming default values",1318954851539
error,log,,,"Could not read settings.xml, assuming default values",1318954851540
error,log,,,"Could not read settings.xml, assuming default values",1318954851541
error,log,,,"Could not read settings.xml, assuming default values",1318954851542
error,log,,,"Could not read settings.xml, assuming default values",1318954851543
error,log,,,"Could not read settings.xml, assuming default values",1318954851544
error,log,,,"Could not read settings.xml, assuming default values",1318954851545
error,log,,,"Could not read settings.xml, assuming default values",1318954851546
error,log,,,"Could not read settings.xml, assuming default values",1318954851548
error,log,,,"Could not read settings.xml, assuming default values",1318954851549
error,log,,,"Could not read settings.xml, assuming default values",1318954851551
error,log,,,"Could not read settings.xml, assuming default values",1318954851552
error,log,,,"Could not read settings.xml, assuming default values",1318954851554
error,log,,,"Could not read settings.xml, assuming default values",1318954851555
error,log,,,"Could not read settings.xml, assuming default values",1318954851557
error,log,,,"Could not read settings.xml, assuming default values",1318954851558
error,log,,,"Could not read settings.xml, assuming default values",1318954851559
error,log,,,"Could not read settings.xml, assuming default values",1318954851561
error,log,,,"Could not read settings.xml, assuming default values",1318954851562
error,log,,,"Could not read settings.xml, assuming default values",1318954851563
error,log,,,"Could not read settings.xml, assuming default values",1318954851564
error,log,,,"Could not read settings.xml, assuming default values",1318954851565
error,log,,,"Could not read settings.xml, assuming default values",1318954851566
error,log,,,"Could not read settings.xml, assuming default values",1318954851567
error,log,,,"Could not read settings.xml, assuming default values",1318954851568
error,log,,,"Could not read settings.xml, assuming default values",1318954851570
error,log,,,"Could not read settings.xml, assuming default values",1318954851571
error,log,,,"Could not read settings.xml, assuming default values",1318954851572
error,log,,,"Could not read settings.xml, assuming default values",1318954851573
error,log,,,"Could not read settings.xml, assuming default values",1318954851574
error,log,,,"Could not read settings.xml, assuming default values",1318954851575
error,log,,,"Could not read settings.xml, assuming default values",1318954851576
error,log,,,"Could not read settings.xml, assuming default values",1318954851577
error,log,,,"Could not read settings.xml, assuming default values",1318954851578
error,log,,,"Could not read settings.xml, assuming default values",1318954851579
error,log,,,"Could not read settings.xml, assuming default values",1318954851580
error,log,,,"Could not read settings.xml, assuming default values",1318954851581
error,log,,,"Could not read settings.xml, assuming default values",1318954851582
error,log,,,"Could not read settings.xml, assuming default values",1318954851583
error,log,,,"Could not read settings.xml, assuming default values",1318954851585
error,log,,,"Could not read settings.xml, assuming default values",1318954851586
error,log,,,"Could not read settings.xml, assuming default values",1318954851588
error,log,,,"Could not read settings.xml, assuming default values",1318954851593
error,log,,,"Could not read settings.xml, assuming default values",1318954851594
error,log,,,"Could not read settings.xml, assuming default values",1318954851596
error,log,,,"Could not read settings.xml, assuming default values",1318954851597
error,log,,,"Could not read settings.xml, assuming default values",1318954851599
error,log,,,"Could not read settings.xml, assuming default values",1318954851600
error,log,,,"Could not read settings.xml, assuming default values",1318954851602
error,log,,,"Could not read settings.xml, assuming default values",1318954851603
error,log,,,"Could not read settings.xml, assuming default values",1318954851604
error,log,,,"Could not read settings.xml, assuming default values",1318954851606
error,log,,,"Could not read settings.xml, assuming default values",1318954851608
error,log,,,"Could not read settings.xml, assuming default values",1318954851609
error,log,,,"Could not read settings.xml, assuming default values",1318954851611
error,log,,,"Could not read settings.xml, assuming default values",1318954851612
error,log,,,"Could not read settings.xml, assuming default values",1318954851614
error,log,,,"Could not read settings.xml, assuming default values",1318954851615
error,log,,,"Could not read settings.xml, assuming default values",1318954851616
error,log,,,"Could not read settings.xml, assuming default values",1318954851618
error,log,,,"Could not read settings.xml, assuming default values",1318954851619
error,log,,,"Could not read settings.xml, assuming default values",1318954851620
error,log,,,"Could not read settings.xml, assuming default values",1318954851622
error,log,,,"Could not read settings.xml, assuming default values",1318954851623
error,log,,,"Could not read settings.xml, assuming default values",1318954851624
error,log,,,"Could not read settings.xml, assuming default values",1318954851626
error,log,,,"Could not read settings.xml, assuming default values",1318954851627
error,log,,,"Could not read settings.xml, assuming default values",1318954851629
error,log,,,"Could not read settings.xml, assuming default values",1318954851630
error,log,,,"Could not read settings.xml, assuming default values",1318954851650
error,log,,,"Could not read settings.xml, assuming default values",1318954851651
error,log,,,"Could not read settings.xml, assuming default values",1318954851652
error,log,,,"Could not read settings.xml, assuming default values",1318954851653
error,log,,,"Could not read settings.xml, assuming default values",1318954851654
error,log,,,"Could not read settings.xml, assuming default values",1318954851655
error,log,,,"Could not read settings.xml, assuming default values",1318954851657
error,log,,,"Could not read settings.xml, assuming default values",1318954851658
error,log,,,"Could not read settings.xml, assuming default values",1318954851659
error,log,,,"Could not read settings.xml, assuming default values",1318954851660
error,log,,,"Could not read settings.xml, assuming default values",1318954851661
error,log,,,"Could not read settings.xml, assuming default values",1318954851662
error,log,,,"Could not read settings.xml, assuming default values",1318954851662
error,log,,,"Could not read settings.xml, assuming default values",1318954851663
error,log,,,"Could not read settings.xml, assuming default values",1318954851664
error,log,,,"Could not read settings.xml, assuming default values",1318954851665
error,log,,,"Could not read settings.xml, assuming default values",1318954851666
error,log,,,"Could not read settings.xml, assuming default values",1318954851667
error,log,,,"Could not read settings.xml, assuming default values",1318954851668
error,log,,,"Could not read settings.xml, assuming default values",1318954851669
error,log,,,"Could not read settings.xml, assuming default values",1318954851670
error,log,,,"Could not read settings.xml, assuming default values",1318954851671
error,log,,,"Could not read settings.xml, assuming default values",1318954851676
error,log,,,"Could not read settings.xml, assuming default values",1318954851677
error,log,,,"Could not read settings.xml, assuming default values",1318954851679
error,log,,,"Could not read settings.xml, assuming default values",1318954851680
error,log,,,"Could not read settings.xml, assuming default values",1318954851681
error,log,,,"Could not read settings.xml, assuming default values",1318954851683
error,log,,,"Could not read settings.xml, assuming default values",1318954851683
error,log,,,"Could not read settings.xml, assuming default values",1318954851684
error,log,,,"Could not read settings.xml, assuming default values",1318954851685
error,log,,,"Could not read settings.xml, assuming default values",1318954851686
error,log,,,"Could not read settings.xml, assuming default values",1318954851687
error,log,,,"Could not read settings.xml, assuming default values",1318954851688
error,log,,,"Could not read settings.xml, assuming default values",1318954851689
error,log,,,"Could not read settings.xml, assuming default values",1318954851690
error,log,,,"Could not read settings.xml, assuming default values",1318954851691
error,log,,,"Could not read settings.xml, assuming default values",1318954851692
error,log,,,"Could not read settings.xml, assuming default values",1318954851693
error,log,,,"Could not read settings.xml, assuming default values",1318954851694
error,log,,,"Could not read settings.xml, assuming default values",1318954851694
error,log,,,"Could not read settings.xml, assuming default values",1318954851695
error,log,,,"Could not read settings.xml, assuming default values",1318954851696
error,log,,,"Could not read settings.xml, assuming default values",1318954851697
error,log,,,"Could not read settings.xml, assuming default values",1318954851698
error,log,,,"Could not read settings.xml, assuming default values",1318954851699
error,log,,,"Could not read settings.xml, assuming default values",1318954851700
error,log,,,"Could not read settings.xml, assuming default values",1318954851701
error,log,,,"Could not read settings.xml, assuming default values",1318954851702
error,log,,,"Could not read settings.xml, assuming default values",1318954851703
error,log,,,"Could not read settings.xml, assuming default values",1318954851704
error,log,,,"Could not read settings.xml, assuming default values",1318954851705
error,log,,,"Could not read settings.xml, assuming default values",1318954851706
error,log,,,"Could not read settings.xml, assuming default values",1318954851707
error,log,,,"Could not read settings.xml, assuming default values",1318954851708
error,log,,,"Could not read settings.xml, assuming default values",1318954851708
error,log,,,"Could not read settings.xml, assuming default values",1318954851709
error,log,,,"Could not read settings.xml, assuming default values",1318954851710
error,log,,,"Could not read settings.xml, assuming default values",1318954851711
error,log,,,"Could not read settings.xml, assuming default values",1318954851712
